country,year,life_expectancy,population,annual_co2_emissions_scaled,animal_protein_per_day_person_scaled,fat_per_day_person_scaled,carbs_per_day_person_scaled,fertility rate_scaled,rural population_by_pop_scaled,fixed_line_subscription_per_hundred_scaled,mobile_line_subscription_per_hundred_scaled
Bolivia,1981.0,51.6,5862996.0,1.274604558045615e-05,0.0877825722662676,0.2288442497868834,0.425093583627722,0.3093931140442768,0.238909897197169,0.0215386406195376,0.0931144168794387
Bolivia,1982.0,52.1,5991117.0,1.3141271800005178e-05,0.0983751340648971,0.2285336214140445,0.4409506590835804,0.2998533417138068,0.2381371786108337,0.0228786743164724,0.1006031934205231
Bolivia,1983.0,52.4,6120628.0,1.5012178231492109e-05,0.1026575723719862,0.2376458884974616,0.4558967460513022,0.2916404776869893,0.2372642602556382,0.0232907184279642,0.1135152432723184
Bolivia,1984.0,53.0,6251924.0,1.0471391403398257e-05,0.1034864018499237,0.2645035061839245,0.4773800172255514,0.2824498917522173,0.2363065431533506,0.0242387510724497,0.131136428477894
Bolivia,1985.0,53.4,6385634.0,1.1640000043146968e-05,0.1234751972951996,0.2683238847766667,0.5050790230226535,0.27598295970389,0.2352327721702282,0.0249015199682654,0.1411578474202424
Bolivia,1986.0,53.9,6521990.0,1.0251018268425911e-05,0.1125798451265316,0.2505616510088257,0.514771209439492,0.2682310217193938,0.2340766223267804,0.0266508187292567,0.1524555239064622
Bolivia,1987.0,54.5,6661432.0,1.0564507951986056e-05,0.1072423188023722,0.255881648104407,0.5168702917809708,0.262895453593128,0.2328267986176936,0.0384768111030253,0.1620466662009523
Bolivia,1988.0,55.2,6804076.0,1.0378274854810455e-05,0.1071003056186623,0.2651941536370027,0.5274723626805068,0.2568196103079824,0.2314835461354106,0.0381418997813349,0.1688429035666817
Bolivia,1989.0,55.8,6949147.0,1.0587267977183884e-05,0.0844265614535783,0.2310223387762655,0.5608581618278773,0.2515957818283399,0.2300468397493589,0.0378021251266326,0.1741242484821433
Bolivia,1990.0,56.4,7096195.0,9.797247007757824e-06,0.0851059816821992,0.2551844621217795,0.5413990232925215,0.245575808366506,0.2285146168148065,0.0390070818006266,0.1799026048582437
Bolivia,1991.0,57.1,7244896.0,7.904524390980559e-07,0.1929531711829635,0.2254260711268342,0.2816003540177442,0.347161114602975,0.5970122698337241,0.0334525482683339,0.0
Bolivia,1992.0,57.6,7394417.0,7.904524390980559e-07,0.1842499261041685,0.2113371858315149,0.3356434442700355,0.3169495076471821,0.5885474996636353,0.0387334473807718,0.0
Bolivia,1993.0,58.4,7544494.0,6.916458842107988e-07,0.2269384803817264,0.2645020917527536,0.3227656501587698,0.296822403799148,0.5800715171756307,0.0444366873036832,0.0
Bolivia,1994.0,59.0,7693728.0,6.916458842107988e-07,0.2451311781293474,0.2754652834664788,0.3596112183512691,0.281807388784133,0.5715561002896112,0.0474008039806112,0.0
Bolivia,1995.0,59.5,7841471.0,8.892589939853128e-07,0.2080374033674766,0.2548757303725562,0.2995947840036358,0.2714854389272993,0.5630108431577838,0.006014254171941,0.0
Bolivia,1996.0,60.1,7989373.0,9.880655488725698e-07,0.2330551235724682,0.2732985420726274,0.3806490846644904,0.2660660660660661,0.5544124664303908,0.0181407682495012,0.0
Bolivia,1997.0,60.8,8137627.0,1.0868721037598267e-06,0.2581143266906494,0.2814865169612227,0.4087263963253792,0.2613310985404008,0.5256118002030131,0.0467016033046769,0.0
Bolivia,1998.0,61.3,8286930.0,1.0868721037598267e-06,0.2394100596607316,0.2839210101757354,0.398841376958517,0.2897548711502199,0.5075808369179458,0.0470837015388833,0.0
Bolivia,1999.0,61.9,8439057.0,1.1856786586470836e-06,0.2692915702549812,0.3235610609480024,0.4474309870099959,0.2536629652908723,0.4895331881346167,0.0593171919839492,0.0
Bolivia,2000.0,62.3,8592656.0,1.2844852135343408e-06,0.2723072845025485,0.3226044490009244,0.4925513826364786,0.2576017878343459,0.4716519369768498,0.0735358490116832,0.0
Bolivia,2001.0,62.8,8746087.0,1.2844852135343408e-06,0.3139615043363833,0.3707374453099418,0.557076513863625,0.2610238145121866,0.4538126859873544,0.0921824148355443,0.0
Bolivia,2002.0,63.3,8900591.0,1.2844852135343408e-06,0.3304657811173787,0.3868781366080076,0.6074901862349841,0.2383825686151267,0.4361664266610422,0.1081628128791649,0.0
Bolivia,2003.0,63.6,9057386.0,1.4820983233088546e-06,0.3406936529051468,0.3784815202632316,0.6711481825233793,0.2689573294224456,0.4186970344079447,0.1243381053006019,0.0
Bolivia,2004.0,64.0,9216282.0,1.5809048781961115e-06,0.3677270481697052,0.4281691564476382,0.6442059111211221,0.2594454920036315,0.4014286291593049,0.1563577209115135,0.0
Bolivia,2005.0,64.4,9377395.0,1.5809048781961115e-06,0.3773560131245655,0.4245987271305012,0.6419336839266162,0.2612053914379496,0.3844742153105804,0.1831657691729327,0.0
Bolivia,2006.0,64.8,9542663.0,1.5809048781961115e-06,0.3833602758610334,0.4053689567304712,0.633480252946046,0.276136601717997,0.3698242037116087,0.1962855536448936,0.0
Bolivia,2007.0,65.0,9711155.0,1.5809048781961115e-06,0.4028794671839441,0.3998479175316368,0.6145590103940578,0.3060269571897479,0.3689416838269131,0.2168849254663854,0.0
Bolivia,2008.0,65.4,9880593.0,1.6797114330833686e-06,0.4119511342333102,0.4162316595387329,0.587560864049857,0.2810252112577693,0.3680142995999107,0.2515057294767566,0.0
Bolivia,2009.0,65.9,10051322.0,1.7785179879706256e-06,0.4233396939578329,0.3957108349412533,0.6073337854644497,0.24910957469097,0.3671245399945997,0.2640493977213387,0.0
Bolivia,2010.0,66.2,10223277.0,2.173744207519653e-06,0.4536307023129661,0.3819081919395392,0.6508827520156916,0.2210629233885047,0.3662102222553641,0.2814296697931461,0.0
Bolivia,2011.0,66.5,10396249.0,1.97613109774514e-06,0.47053456535146,0.396675059099724,0.6109486059401318,0.1994971715901948,0.3653484709915951,0.2963941618821827,0.0030116853023183
Bolivia,2012.0,66.7,10569697.0,2.173744207519653e-06,0.4623859282591475,0.4016617326314053,0.632370850147055,0.1818562748795306,0.3644464193087812,0.3040918935142547,0.0036367840896325
Bolivia,2013.0,67.0,10743352.0,2.0749376526323965e-06,0.445864179121329,0.3840918357858834,0.6198037108996158,0.1735316712060897,0.3635194213618553,0.318530423523328,0.0042604554595619
Bolivia,2014.0,67.2,10916991.0,2.173744207519653e-06,0.4649156880387897,0.3848370995698582,0.6254724108274107,0.2045254556882464,0.3626273300295414,0.3397423783639385,0.0052619566200672
Bolivia,2015.0,67.3,11090090.0,2.7665835368431958e-06,0.4999636848816681,0.4352851082348384,0.658154038505563,0.176143585445911,0.3617154072881072,0.3633917000400358,0.0079335853733412
Bolivia,2016.0,67.6,11263016.0,2.964196646617709e-06,0.4863280007417586,0.4333499027944393,0.6529047379773424,0.2028353935330679,0.3604986265567837,0.3732558085592561,0.0511183831025592
Bolivia,2017.0,67.7,11435535.0,2.7665835368431958e-06,0.4944481392326508,0.4324720296589551,0.6171966633888949,0.1656121237516586,0.3572939584231656,0.379995239294803,0.0805786467215625
Bolivia,2018.0,67.7,11606906.0,3.1618097563922235e-06,0.4566372320622865,0.4150744233885205,0.6486419889761991,0.150708848383267,0.354138610030285,0.3591732482679313,0.1570363046599416
Bolivia,2019.0,67.8,11777318.0,3.853455640603022e-06,0.4612363392675038,0.4065588790991978,0.625245721710589,0.1444793630840142,0.3509562026823423,0.3344692452667351,0.2756847830438539
Bolivia,2020.0,64.5,11936169.0,3.853455640603022e-06,0.4368378287255816,0.3906291373518144,0.6428465737574535,0.1416998393742579,0.3478320256014515,0.3027077200099644,0.3421467056119509
BosniaandHerzegovina,1992.0,51.8,4275737.0,0.0005748770850771,0.2258934347289661,0.4369246332681825,0.4152536444829551,0.1987848313429708,0.2622133951491852,0.1214990566993949,0.4001662744695443
BosniaandHerzegovina,1993.0,51.5,3942985.0,0.0005731738585469,0.2178227325874763,0.4721463739578851,0.4068165282494292,0.1948320413436692,0.2520574190911114,0.1231392964484736,0.4024553386449466
BosniaandHerzegovina,1994.0,67.2,3762334.0,0.000573503015973,0.2201249639923442,0.4875148115535412,0.4236843820183888,0.1921921921921922,0.2421930255583559,0.1261448909554304,0.4092991927387607
BosniaandHerzegovina,1995.0,70.3,3750528.0,0.0005878939318105,0.2568576401487366,0.4825097825628006,0.4526379059960835,0.1892310915566729,0.2325994799745496,0.1304694607632638,0.3649068057760745
BosniaandHerzegovina,1996.0,73.4,3907749.0,0.0006335751361286,0.265140976753068,0.4832514845519177,0.4341703483459161,0.1871359731824848,0.223266380498499,0.1372098543183946,0.3820070039697475
BosniaandHerzegovina,1997.0,73.7,4047756.0,0.0006645864794663,0.2823499638480943,0.5090811579556584,0.4573403558301531,0.1837139465046441,0.2142041233761956,0.13979281479255,0.3737638425371103
BosniaandHerzegovina,1998.0,73.9,4115062.0,0.0006476608411069,0.2755570701711345,0.5133035950379763,0.4731870045679759,0.181618828130456,0.2054437706889375,0.1366557844712606,0.3721521351299302
BosniaandHerzegovina,1999.0,75.1,4153006.0,0.0006945647765418,0.3015049013632265,0.497669913022371,0.5082459239582521,0.1803198547384594,0.1971418475248966,0.1299037167286751,0.375136341179053
BosniaandHerzegovina,2000.0,74.5,4179355.0,0.0007647162439702,0.3036170936249503,0.4988289107823146,0.5412816307141673,0.1751379286263007,0.1892878631145088,0.1217675083051942,0.3715596371730032
BosniaandHerzegovina,2001.0,75.1,4194941.0,0.0007113811991405,0.2899174814998821,0.4992999163622417,0.5406284274960528,0.1694112717368531,0.1818712774630816,0.1149344324239823,0.3692849872472298
BosniaandHerzegovina,2002.0,74.6,4198410.0,0.0001983386529948,0.1717241122418483,0.2358959028188986,0.3667223013852048,0.6055730148753403,0.6003730467071624,0.0254058689367968,0.0
BosniaandHerzegovina,2003.0,75.8,4183758.0,0.000218447607177,0.1768202365098447,0.2529947619383304,0.3841540565989855,0.5846637335009427,0.5908629917464172,0.0263629137914102,0.0
BosniaandHerzegovina,2004.0,76.1,4142858.0,0.0002015017571602,0.18721455612402,0.2436638173666515,0.3946884764985608,0.5642572805363503,0.5813318999778417,0.026964162892268,0.0
BosniaandHerzegovina,2005.0,75.4,4094297.0,0.0002806285218711,0.1976506906503981,0.2442517449705556,0.3924812629576888,0.5445911027306376,0.5717487543761015,0.0283716628892045,0.0
BosniaandHerzegovina,2006.0,76.2,4058086.0,0.000327390126248,0.2108916837007403,0.2545627296128896,0.381775599547787,0.5259026468328794,0.562134210279272,0.0299681731233639,0.0
BosniaandHerzegovina,2007.0,76.2,4007877.0,0.0003615491487103,0.2017438022793787,0.260139060212043,0.4302273929202891,0.5083315874013548,0.5524782546144656,0.0305270953623781,0.0
BosniaandHerzegovina,2008.0,76.8,3943390.0,0.0004490736346142,0.1894106447787003,0.2979678997237426,0.3629447627745313,0.4918918918918918,0.5428221955367609,0.0316604510827256,0.0
BosniaandHerzegovina,2009.0,77.0,3877755.0,0.0005187106283924,0.196455603253851,0.3117172186703119,0.3534889561889242,0.4763600810112438,0.5331345584082676,0.0331465237223865,0.0
BosniaandHerzegovina,2010.0,77.1,3811093.0,0.0005259240462362,0.1795522612357062,0.3187659078261007,0.2818045950239715,0.4615406103778195,0.5243849788532647,0.0329504980315591,0.0
BosniaandHerzegovina,2011.0,77.0,3743143.0,0.0005714142173571,0.1833520989919082,0.3027877218111122,0.3202014135256307,0.4473636427124798,0.5162606184616095,0.0320226791277694,0.0
BosniaandHerzegovina,2012.0,77.2,3674376.0,0.0005218808518074,0.171780043170486,0.2952862218036408,0.3124438739734858,0.4336895034569452,0.5081671628185215,0.0317485468864252,0.0
BosniaandHerzegovina,2013.0,76.3,3617564.0,0.0004097361401154,0.1676735304134566,0.3350344379850901,0.3207518215706409,0.4204064529645925,0.5000629078651333,0.0330205562856451,0.0
BosniaandHerzegovina,2014.0,75.7,3571070.0,0.0004051028569764,0.159383636222778,0.3484602508059322,0.2925506159660347,0.4074586214121096,0.4919796209324985,0.0377222220423013,0.0
BosniaandHerzegovina,2015.0,76.2,3524328.0,0.0004629830302978,0.1670092415851136,0.3243201025774287,0.3445325893972237,0.3948320413436692,0.4838860591397475,0.0420961593301856,0.0
BosniaandHerzegovina,2016.0,76.8,3480985.0,0.0005434821652011,0.1697951495084734,0.3436715976381844,0.2989849436658225,0.3825406802150988,0.4758444793749907,0.048667105391457,0.0
BosniaandHerzegovina,2017.0,76.9,3440025.0,0.0004438156642907,0.1817228659369398,0.3438194699878747,0.2753979287937959,0.3707242125846777,0.4678028387220273,0.0513568950748977,0.0
BosniaandHerzegovina,2018.0,77.1,3400132.0,0.0004357081873527,0.1877083137804291,0.3450381310263021,0.2399219406820945,0.3596061177456526,0.4613554911600968,0.0503113058301876,0.0
BosniaandHerzegovina,2019.0,77.2,3360718.0,0.0005921833875546,0.1872765938958191,0.3592135602215859,0.295805285334039,0.3493260702563028,0.4559701231580334,0.0532659037225931,0.0
BosniaandHerzegovina,2020.0,76.2,3318410.0,0.0006495917757565,0.1953293874774029,0.3310160390284146,0.3238618662261276,0.3398701026608003,0.4506158735638501,0.0587985035682969,0.0
Botswana,1975.0,58.0,727933.0,0.0009292093102525,0.2675007142643732,0.4530063877910477,0.3255715413157936,0.1341713806830086,0.3732633650621571,0.1283333689284816,0.3978246140980037
Botswana,1976.0,58.6,766429.0,5.677771437570653e-05,0.1016037444971557,0.1925845673577731,0.3626587026985419,0.6407849710175292,0.6088311187822668,0.0129090156062551,0.0
Botswana,1977.0,59.2,806972.0,5.9508647730901e-05,0.1178861490033526,0.1967532624848274,0.3764797467902192,0.6252671275927089,0.6035497907990719,0.0144415191262359,0.0
Botswana,1978.0,59.7,849404.0,6.15299213430788e-05,0.1139302886744263,0.2023742441043547,0.3960119336854599,0.6107130386200154,0.5982687468937612,0.0159360580135561,0.0
Botswana,1979.0,60.2,893509.0,6.421811223389109e-05,0.1230431817618334,0.2043906443231992,0.4134289688267197,0.5932956212025979,0.5929552430187613,0.0161509571564541,0.0
Botswana,1980.0,60.6,938582.0,6.409268939361253e-05,0.1226992477476696,0.2122439069336538,0.4404276058400047,0.5778755499685732,0.5876339153566642,0.0165596346817417,0.0
Botswana,1981.0,61.1,982753.0,5.71544682999232e-05,0.1282258778016951,0.2130516821461521,0.4597232902367433,0.5610587331517564,0.58228953331695,0.016702423014259,0.0
Botswana,1982.0,61.6,1023019.0,4.904545425127068e-05,0.1161368777066537,0.2299104287158495,0.4763781936232339,0.5440743068650045,0.5769455798793042,0.017482533358635,0.0
Botswana,1983.0,62.0,1060729.0,4.724857183538569e-05,0.0992575389748242,0.2174702622564855,0.4734703046303675,0.5225085550666946,0.5715821610910734,0.0189340232694237,0.0
Botswana,1984.0,62.4,1099177.0,5.084236363401017e-05,0.0832720627539009,0.2093202455571324,0.4681412090423565,0.4998533417138068,0.5662172216408216,0.0187687038645302,0.0
Botswana,1985.0,62.6,1138713.0,4.283142803517341e-05,0.0935260340261329,0.2206221163855096,0.4645931808957378,0.4773936727425099,0.5608218674725575,0.0197345464830914,0.0
Botswana,1986.0,62.7,1179266.0,5.299898388892245e-05,0.095567609855426,0.2092085826454184,0.455718571840164,0.4548222641245896,0.5554368178405369,0.020303013765344,0.0
Botswana,1987.0,62.5,1220365.0,5.3057178360933015e-05,0.0959113984685622,0.2033250504543993,0.4192064132902627,0.4357427194636497,0.5500409827033174,0.0200567354569165,0.0
Botswana,1988.0,61.8,1261276.0,6.511125445492437e-05,0.1001412888442571,0.2039941149736553,0.4054933777307077,0.4321111809483903,0.5446344017689431,0.0211833284638003,0.0
Botswana,1989.0,61.4,1301681.0,6.56121907441126e-05,0.1018522542402205,0.2174196256205654,0.4149544590089681,0.4215238494308262,0.5392180087445295,0.0223611784841683,0.0
Botswana,1990.0,60.5,1341480.0,6.869121225719044e-05,0.107483514873746,0.2162940984455127,0.4219499894736148,0.4095118374188141,0.5338010550761,0.024881885013433,0.0
Botswana,1991.0,59.5,1380593.0,6.674487953366759e-05,0.1043517294091528,0.2117962073218844,0.4501289923021688,0.3989943431803896,0.5283849645586288,0.0254752510289477,0.0
Botswana,1992.0,58.3,1420696.0,8.507279432703675e-05,0.1157065076282504,0.2087814115733256,0.4995810759361009,0.388337174383686,0.5229683980899816,0.0260379950052421,0.0
Botswana,1993.0,57.7,1462267.0,8.944304276727388e-05,0.122325949995971,0.2169336270702262,0.4930086862227941,0.3805573014875339,0.5175414799855529,0.0325047125642178,0.0
Botswana,1994.0,56.2,1503551.0,0.0001072092649482,0.1185811029084279,0.216305497474904,0.4832824596382511,0.3693134995460576,0.5060621250141413,0.0337120139227213,0.0001309594992119
Botswana,1995.0,55.1,1543641.0,0.0001216925692293,0.1194578541417297,0.2205315092105449,0.4797371915052301,0.3589077449542566,0.4926566286479285,0.0453036297510551,0.0003863739613042
Botswana,1996.0,54.4,1582175.0,0.0001347899389901,0.1250693814324521,0.2134342600609642,0.4956000936564614,0.3473287240729101,0.4792815266031495,0.0542045324644382,0.0010592502023643
Botswana,1997.0,53.4,1619358.0,0.0001190449095208,0.1336801175307525,0.2150357240373446,0.5026537684075657,0.3340317061247293,0.4659489463539658,0.0613871950072027,0.0018137772482411
Botswana,1998.0,52.5,1655707.0,0.0001460453377544,0.1383114165234925,0.2116187990776514,0.5211665289470994,0.3193519100495844,0.4527306816785261,0.0674916582624187,0.0031061221339704
Botswana,1999.0,51.7,1691561.0,0.0001545521129069,0.1316385998618705,0.2376937477049006,0.5017833827861325,0.3166003212514841,0.4395744185362734,0.0718849164946574,0.0105276284113083
Botswana,2000.0,51.0,1726992.0,0.0001506869806183,0.1434440970331916,0.2491951626253361,0.4761561045290748,0.3029122145401215,0.4337719273773863,0.0914874341540816,0.0390057050605945
Botswana,2001.0,50.7,1761940.0,0.0001529283576969,0.160180821590397,0.2593009711678582,0.5327271832359227,0.2862630071932397,0.4279914553317727,0.1148165854951405,0.0563925163746327
Botswana,2002.0,50.6,1795137.0,0.0001579555187128,0.1736325976638286,0.2838514458790549,0.5539208983169591,0.2635239891053844,0.4222410581349546,0.1187424714073218,0.0647276127047467
Botswana,2003.0,50.9,1826866.0,0.0001636856516917,0.19949446049832,0.2808922629924449,0.555944233618591,0.240086598226133,0.4165122512513751,0.1215280069337014,0.0668109462263539
Botswana,2004.0,51.6,1859087.0,0.0001735276906448,0.1869939342980593,0.275424618570314,0.5393195677144037,0.2213981423283748,0.4108143921829121,0.1366350729090753,0.086204442498847
Botswana,2005.0,52.6,1892819.0,0.000168645638273,0.1924745352334304,0.2630819707109545,0.5352289822281192,0.2033801243103568,0.4051274250144987,0.1609387836682691,0.137195410864404
Botswana,2006.0,53.9,1928714.0,0.0001698293483513,0.2137948939031602,0.2826361280415772,0.5236367411170112,0.1906697395069488,0.3994921112199829,0.1760374249722839,0.1804904532029863
Botswana,2007.0,55.7,1966980.0,0.0001811582587609,0.2165372299852329,0.291615734339624,0.5226412962127861,0.1819400796144981,0.3938773216525781,0.1879796920342785,0.2884078525940091
Botswana,2008.0,57.1,2007322.0,0.0001846037598267,0.226114105021936,0.2956949924120461,0.5183465923875453,0.173838955234304,0.387763133780014,0.1955174424395817,0.4588286827120008
Botswana,2009.0,58.3,2048997.0,0.0001727150714513,0.2163806936622108,0.2680551750003487,0.5461012277920491,0.1677631119491584,0.3783460789347486,0.1942215748087184,0.5175799170733307
Botswana,2010.0,60.0,2091666.0,0.0001702271633889,0.2283869508791151,0.2850996170950944,0.5322657702960284,0.163600810112438,0.369055584440632,0.1974279062577846,0.5612802619037527
Botswana,2011.0,60.5,2134043.0,0.0001703935488811,0.2179707144833714,0.264381826527827,0.5405809552621729,0.1605140023744674,0.3598674540191858,0.1791123424892808,0.5690929207598542
Botswana,2012.0,60.8,2175429.0,0.0001752685089702,0.2168291588985056,0.2762800601132733,0.5306044261111394,0.1583769816327956,0.3507739264279904,0.1835734795021837,0.6122698792158178
Botswana,2013.0,62.0,2217285.0,0.0001745263002338,0.2164459884170294,0.2654811352923564,0.5498318461715622,0.1531950555206368,0.3417950900345965,0.1880557547814058,0.6343013593947786
Botswana,2014.0,62.6,2260383.0,0.000164348739677,0.2250196593700303,0.2827199652346191,0.5336503771175246,0.1486556323765626,0.3329518172295486,0.16989893042123,0.6568527466465631
Botswana,2015.0,63.8,2305177.0,0.0001658773018907,0.2488931389178454,0.268738673146781,0.5422803876347096,0.1446888749214331,0.3242225898878577,0.1680539875698241,0.6689848907033873
Botswana,2016.0,65.5,2352419.0,0.0001798088373618,0.2475740365614616,0.2735874975023878,0.5404838027835349,0.1364201410713038,0.3156184060759688,0.1658037031441661,0.6768820016991642
Botswana,2017.0,66.8,2401848.0,0.0001778678440754,0.2460864144140265,0.2733235132120273,0.5639418330200975,0.1222152384943082,0.3072749876477229,0.1647484419390906,0.696689756276276
Botswana,2018.0,65.4,2451411.0,0.0001609840313074,0.239140461921956,0.3066154297290129,0.562373961295716,0.1126195963405265,0.2992123923133482,0.1620977886835088,0.6834147294110969
Botswana,2019.0,65.5,2499705.0,0.000172845429226,0.2353350407662921,0.2954447473917416,0.5918429944798195,0.1059850548222641,0.2914213346973016,0.1609055335692299,0.6791526300944769
Botswana,2020.0,65.6,2546404.0,0.0002001735586755,0.2515335004125233,0.3080321111313736,0.6089177266013331,0.1044905370486765,0.2838898927375728,0.1556844802586098,0.7480417180014276
Brazil,1975.0,59.4,108700512.0,0.0005059652839501,0.5799723693942479,0.6169319204947261,0.4693277082211758,0.0707730986800754,0.3258168464427797,0.3007075717357484,0.6531282220253529
Brazil,1976.0,59.8,111286504.0,0.000483652531001,0.6043348204813119,0.6498526131216628,0.4611691693601077,0.0806201550387596,0.3241185801491283,0.2860678124336421,0.6575579604207297
Brazil,1977.0,60.2,113939888.0,0.0003338547824098,0.6580777059878246,0.7359088557938083,0.3941104069839385,0.0813604301976395,0.3223450036033544,0.2674504484901151,0.664333742203992
Brazil,1978.0,60.7,116664384.0,0.0002519515912601,0.6451104061385368,0.6970494810186506,0.4095137975379759,0.0819610307982401,0.3205422937263887,0.2507867220702232,0.6545457437341617
Brazil,1979.0,61.3,119447304.0,9.09020304962764e-06,0.1691666293329334,0.1915940412087552,0.5509481183377297,0.7905300649486695,0.8957568090956282,0.0072105580519814,0.0
Brazil,1980.0,61.8,122288384.0,8.991396494740385e-06,0.1729467652498882,0.190580074077695,0.5853787972995413,0.789566310496543,0.8850051289371627,0.0073918690148727,0.0
Brazil,1981.0,62.3,125168064.0,9.1890096045149e-06,0.1598302718294749,0.1609485254126212,0.5441350554387064,0.7828200293316572,0.8804466903169281,0.0072627773379929,0.0
Brazil,1982.0,62.9,128065104.0,1.1856786586470837e-05,0.1688199569327487,0.1703861888161485,0.5556065306215076,0.7755709197569662,0.8770238224606646,0.0076165068590391,0.0
Brazil,1983.0,63.3,130977376.0,1.2054399696245351e-05,0.1688066260818633,0.1590387347286711,0.5455184355874928,0.7673859906418046,0.8735417768066396,0.008691055090961,0.0
Brazil,1984.0,63.8,133888776.0,1.2548432470681636e-05,0.1770615173984846,0.1617170051554974,0.5394064774759123,0.7616313988407011,0.8699983342777643,0.0095233415038786,0.0
Brazil,1985.0,64.2,136783184.0,1.175798003158358e-05,0.1892476986937092,0.1545717296384303,0.5498626356565849,0.7517284726587051,0.8663954691782707,0.0107225606484432,0.0
Brazil,1986.0,64.6,139643360.0,1.175798003158358e-05,0.1747696942838462,0.1579329324392206,0.5883037983767133,0.7421887003282351,0.8627196057891363,0.0119665585624508,0.0
Brazil,1987.0,65.1,142466272.0,7.311685061657016e-06,0.1828563784216257,0.1494265112309505,0.565355818653,0.7324254487045184,0.8590005352770473,0.0124015046506811,0.0
Brazil,1988.0,65.5,145253984.0,8.991396494740385e-06,0.152724084981579,0.1566693632111155,0.592743862918098,0.7211257769397303,0.855209785634062,0.0127616352807905,0.0
Brazil,1989.0,65.9,148003424.0,1.1856786586470837e-05,0.1476156525165916,0.1463837290329046,0.5659318641576508,0.709518821146728,0.8513685258817174,0.0129287293372352,0.0
Brazil,1990.0,66.0,150706448.0,1.2350819360907124e-05,0.1361199080011832,0.1494791152120448,0.5897881336895386,0.6854668622110481,0.8474661020500982,0.0141456260681826,0.0
Brazil,1991.0,66.3,153336448.0,1.175798003158358e-05,0.1548452097131017,0.1662398545600604,0.5684913781008561,0.6600041902367484,0.8434962630430036,0.0141561262722129,0.0
Brazil,1992.0,66.7,155900784.0,1.175798003158358e-05,0.144393735378306,0.1918461442772797,0.5419793008180219,0.6316502549060687,0.8394556231730192,0.0162512370043426,0.0
Brazil,1993.0,67.1,158440864.0,1.175798003158358e-05,0.1441522727383816,0.2175352489395581,0.5434225425950597,0.6039108876318178,0.8353610227263947,0.0165583644163589,0.0
Brazil,1994.0,67.6,160980480.0,2.5887317380461327e-05,0.1291981890137218,0.189753441925995,0.4993390534104031,0.5810461624415113,0.8312042094035961,0.0174235912942903,0.0
Brazil,1995.0,67.9,163515328.0,2.351596006316716e-05,0.1345700299804075,0.1722985383346715,0.4718379712550719,0.5596061177456526,0.8269873716274486,0.0176467477092333,0.0
Brazil,1996.0,68.4,166037120.0,2.242908795940733e-05,0.1495002291629246,0.195544991086274,0.4494798371039974,0.5390180878552971,0.8227085258813612,0.0179402566947033,0.0
Brazil,1997.0,68.8,168546704.0,1.916847164812785e-05,0.1367610053656154,0.1632786143190199,0.4442367926065983,0.5145750401564355,0.8183766062913057,0.0187483380421046,0.0
Brazil,1998.0,69.2,171039808.0,2.904912713685355e-05,0.129394974764549,0.1691491787478944,0.4749701573529751,0.4934702144004469,0.8139668564628721,0.0208661549047167,0.0
Brazil,1999.0,69.5,173486272.0,2.865390091730452e-05,0.1289044062373464,0.1518365926492991,0.4625120693094614,0.4744046371953347,0.8094939684914068,0.0242441975677776,0.0
Brazil,2000.0,69.7,175873712.0,2.124340930076025e-05,0.1186917845940287,0.1475671450182449,0.474163558712466,0.4548501990362456,0.8049586315780319,0.0254000099608062,0.0
Brazil,2001.0,70.2,178211888.0,3.0827645124824175e-05,0.1936459101457175,0.2154691636112177,0.3693619783900136,0.435323695788812,0.801219093214294,0.0276892688855748,0.0
Brazil,2002.0,70.4,180476688.0,3.132167789926046e-05,0.1760642359833088,0.19409753294748,0.4137346556660702,0.4200712340247223,0.8025950923485092,0.0315653726488164,0.0021128316734654
Brazil,2003.0,70.7,182629280.0,3.339661555189286e-05,0.1788135028476997,0.1829428915455337,0.4868919440876446,0.4155876807039597,0.8039637909186532,0.0336430355583277,0.0062118909154892
Brazil,2004.0,71.1,184722048.0,3.26061631127948e-05,0.1885985921560037,0.1991540600913084,0.5228300198092309,0.4058244290802429,0.8053321901703845,0.0338247382137315,0.0144700147007271
Brazil,2005.0,71.8,186797344.0,2.9543159911289835e-05,0.1621326849856274,0.179498893087382,0.5209598345954517,0.3924994762204065,0.8066994414916908,0.0354469250956123,0.0238642700935769
Brazil,2006.0,72.0,188820688.0,2.914793369174081e-05,0.2006892934430686,0.2096637980300916,0.5231693174808375,0.3791605559047419,0.808049810086737,0.0365048340545435,0.0292406148549551
Brazil,2007.0,72.4,190779456.0,2.7072997657119685e-05,0.2055076290477316,0.214909678932315,0.5410840137405745,0.3724701445631677,0.8093924992314443,0.0477399648378288,0.0362750135805728
Brazil,2008.0,72.7,192672320.0,2.6974191102232427e-05,0.2734952593654928,0.2823427621582565,0.4799571339221465,0.3689084433270478,0.810745788837652,0.0456908812582616,0.0614763860701776
Brazil,2009.0,72.9,194517552.0,2.7369415703770182e-05,0.2267358543562883,0.2592692107588377,0.4596971007743832,0.3619945526922271,0.8120813930209156,0.0450052946324208,0.0843107083234564
Brazil,2010.0,73.2,196353504.0,2.7369415703770182e-05,0.175522665622306,0.2159256391254796,0.4971288958550269,0.3529576087715622,0.8134119787024162,0.0449600235120542,0.1048164288827582
